ProbeID,GeneSymbol,EntrezID,logFC,AveExpr,t,PValue,adjPVal,B,ProbeID1,logFC1,AveExpr1,t1,PValue1,adjPVal1
218888_s_at,NETO2,81831,-0.511298693,3.477454271,-3.455058986,0.001030381,0.302959271,-0.911416666,218888_s_at,-0.038846211,3.477454271,-0.223650263,0.823825367,0.999925658
209034_at,PNRC1,10957,0.396454704,5.461654267,3.448955334,0.001049894,0.306678736,-0.9261384,209034_at,0.181051652,5.461654267,1.323789809,0.19083293,0.999925658
230151_at,SPRYD7,57213,-0.576194437,3.808135355,-3.445104536,0.001062384,0.308312031,-0.935418269,230151_at,-0.118906302,3.808135355,-0.589901446,0.557577163,0.999925658
239651_at,ANAPC5,51433,0.176898498,2.291472447,3.436190182,0.001091841,0.313948587,-0.956876522,239651_at,0.098220769,2.291472447,1.601158848,0.114844214,0.999925658
203855_at,WDR47,22911,-0.718655367,7.581509136,-3.434411894,0.001097809,0.313948587,-0.961153112,203855_at,-0.041755194,7.581509136,-0.164711497,0.869751079,0.999925658
213435_at,SATB2,23314,-1.205707996,5.012113565,-3.432907927,0.00110288,0.313948587,-0.964768941,213435_at,-0.196273234,5.012113565,-0.47388177,0.637385951,0.999925658
213436_at,CNR1,1268,-1.17975172,4.545561949,-3.430695766,0.001110381,0.314083083,-0.970085661,213436_at,-0.324644815,4.545561949,-0.792388038,0.431404754,0.999925658
242153_at,LARP1B,55132,-0.322474221,3.064065276,-3.426406028,0.001125063,0.315469086,-0.980389711,242153_at,0.052340706,3.064065276,0.457139049,0.649300544,0.999925658
202683_s_at,RNMT,8731,-0.538879708,4.426656824,-3.421729189,0.001141279,0.315469086,-0.991614652,202683_s_at,-0.018109598,4.426656824,-0.094961555,0.92467686,0.999925658
239678_at,---,---,-0.643167697,3.037584918,-3.421268521,0.001142889,0.315469086,-0.992719802,239678_at,0.016903877,3.037584918,0.075151149,0.94035636,0.999925658
205230_at,RPH3A,22895,-1.449560992,5.940795467,-3.416364315,0.001160155,0.315469086,-1.004479457,205230_at,-0.401426286,5.940795467,-0.796722066,0.428903162,0.999925658
244181_at,---,---,0.354883962,2.676206769,3.414789878,0.00116575,0.315469086,-1.008252571,244181_at,0.203539443,2.676206769,1.643899502,0.105676371,0.999925658
91682_at,EXOSC4,54512,-0.142688941,2.291286675,-3.414571677,0.001166527,0.315469086,-1.008775404,91682_at,-0.042928723,2.291286675,-0.879486588,0.382813112,0.999925658
235850_at,FAM162A,26355,-0.743577678,5.334490262,-3.411096639,0.001178976,0.315469086,-1.0170992,235850_at,-0.025616444,5.334490262,-0.097118614,0.922971295,0.999925658
225293_at,COL27A1,85301,0.519397702,4.018821791,3.409693775,0.001184037,0.315469086,-1.020458029,225293_at,0.332176656,4.018821791,1.855006974,0.068745267,0.999925658
243958_at,---,---,-0.33969525,3.15560904,-3.405821181,0.001198114,0.315469086,-1.02972566,243958_at,-0.080855439,3.15560904,-0.662539804,0.510283067,0.999925658
222171_s_at,PKNOX2,63876,-0.457858877,3.740124193,-3.405684863,0.001198613,0.315469086,-1.030051771,222171_s_at,-0.048110278,3.740124193,-0.303178858,0.762852207,0.999925658
219520_s_at,WWC3,55841,0.305662546,3.731382762,3.40280733,0.00120918,0.315469086,-1.036933747,219520_s_at,0.178493447,3.731382762,1.758239169,0.084049884,0.999925658
212751_at,UBE2N,7334,-0.900267059,5.819685938,-3.402141249,0.001211638,0.315469086,-1.038526254,212751_at,0.051434742,5.819685938,0.159734862,0.873651996,0.999925658
203379_at,RPS6KA1,6195,0.322344782,3.875642227,3.40179018,0.001212936,0.315469086,-1.039365535,203379_at,-0.034222466,3.875642227,-0.311311545,0.756694232,0.999925658
226507_at,PAK1,5058,-1.382826678,5.932319596,-3.399362599,0.001221946,0.315469086,-1.045167559,226507_at,-0.271827711,5.932319596,-0.552860477,0.582510682,0.999925658
213421_x_at,PRSS3,5646,-0.525016704,3.409787171,-3.398776408,0.001224131,0.315469086,-1.046568202,213421_x_at,-0.054100854,3.409787171,-0.291088969,0.772034957,0.999925658
222942_s_at,TIAM2,26230,-0.998925384,3.718897175,-3.39358324,0.001243651,0.315469086,-1.058970256,222942_s_at,-0.362329357,3.718897175,-1.040841122,0.302323645,0.999925658
208841_s_at,G3BP2,9908,-0.773249891,7.092541884,-3.392448158,0.001247957,0.315469086,-1.061679448,208841_s_at,-0.114237661,7.092541884,-0.419113768,0.676700897,0.999925658
235378_at,FAM161B,145483,-0.325435728,3.143846215,-3.392240213,0.001248747,0.315469086,-1.062175707,235378_at,-0.03703055,3.143846215,-0.31392847,0.754716073,0.999925658
226252_at,ZBTB20,26137,0.612628961,7.038097402,3.392069391,0.001249396,0.315469086,-1.062583359,226252_at,0.116609609,7.038097402,0.541599512,0.590195403,0.999925658
236377_at,TMEM132D,121256,-0.482006421,3.24066858,-3.389491253,0.001259239,0.315575131,-1.068734319,236377_at,-0.038425028,3.24066858,-0.228162584,0.820332568,0.999925658
213388_at,PDE4DIP,9659,0.802617738,6.602127769,3.385657697,0.001274011,0.315575131,-1.077875153,213388_at,0.828000543,6.602127769,3.197430392,0.002258965,0.999925658
213518_at,PRKCI,5584,-0.478640408,4.126515604,-3.383679213,0.001281698,0.315575131,-1.082590211,213518_at,0.083382056,4.126515604,0.489397784,0.62642945,0.999925658
226582_at,LOC400043,400043,0.196308432,2.303465471,3.383111815,0.001283911,0.315575131,-1.083942101,226582_at,0.027697218,2.303465471,0.402187948,0.689042926,0.999925658
239262_at,---,---,-0.200248086,2.492078411,-3.382801719,0.001285122,0.315575131,-1.084680882,239262_at,-0.061926509,2.492078411,-0.875018643,0.385218891,0.999925658
207776_s_at,CACNB2,783,-0.438102632,3.774322307,-3.378659126,0.001301402,0.315758579,-1.094546293,207776_s_at,0.049888506,3.774322307,0.326643578,0.74512831,0.999925658
231069_at,---,---,-0.211691418,2.815945996,-3.377601613,0.001305589,0.315758579,-1.097063518,231069_at,-0.099957382,2.815945996,-1.34482341,0.183984346,0.999925658
234501_x_at,---,---,-0.188475199,2.464866078,-3.377229669,0.001307065,0.315758579,-1.097948751,234501_x_at,-0.108881403,2.464866078,-1.668802229,0.100615375,0.999925658
200060_s_at,RNPS1,10921,-0.32286896,9.200140662,-3.371469347,0.001330121,0.319600984,-1.111650722,200060_s_at,-0.075472363,9.200140662,-0.644357987,0.521915973,0.999925658
206275_s_at,MICAL2,9645,-0.862046767,4.492108624,-3.367880969,0.001344678,0.321370944,-1.120179014,206275_s_at,-0.275249022,4.492108624,-0.917605866,0.362673666,0.999925658
209963_s_at,EPOR,2057,0.206396716,2.797164731,3.363157831,0.001364069,0.321492971,-1.131395649,209963_s_at,0.097962451,2.797164731,1.323837504,0.190817186,0.999925658
63305_at,PKNOX2,63876,-0.520571542,4.305336536,-3.362051051,0.001368651,0.321492971,-1.134022648,63305_at,0.024578939,4.305336536,0.133972884,0.893893727,0.999925658
214230_at,CDC42,998,-0.992157292,4.902526989,-3.359959793,0.001377348,0.321492971,-1.138984891,214230_at,-0.028203167,4.902526989,-0.080270375,0.936302078,0.999925658
200665_s_at,SPARC,6678,0.750206368,10.03225995,3.355201943,0.00139733,0.321492971,-1.150267417,200665_s_at,0.197179622,10.03225995,0.737997928,0.463529208,0.999925658
202777_at,SHOC2,8036,-0.603689881,6.624264285,-3.355037717,0.001398025,0.321492971,-1.150656675,202777_at,-0.088929959,6.624264285,-0.417670439,0.677749938,0.999925658
232377_at,NXPH1,30010,-0.486565068,3.525809402,-3.354393585,0.001400752,0.321492971,-1.152183327,232377_at,-0.112148454,3.525809402,-0.625301623,0.534257017,0.999925658
213849_s_at,PPP2R2B,5521,-0.564677951,7.950039335,-3.353496667,0.001404558,0.321492971,-1.154308801,213849_s_at,-0.087963546,7.950039335,-0.439297009,0.662099524,0.999925658
207842_s_at,CASC3,22794,0.406476546,8.576810649,3.352373863,0.001409337,0.321492971,-1.156969072,207842_s_at,0.247808132,8.576810649,1.7583616,0.084028862,0.999925658
219368_at,NAP1L2,4674,-1.083896491,7.634026702,-3.35084266,0.001415879,0.321492971,-1.16059607,219368_at,-0.054425477,7.634026702,-0.142571093,0.887129356,0.999925658
213486_at,COPG2IT1,53844,-1.121143114,6.918477129,-3.349413073,0.001422012,0.321492971,-1.163981437,213486_at,0.039524718,6.918477129,0.09717159,0.922929412,0.999925658
228619_x_at,TIPRL,261726,-0.47355011,3.234706542,-3.348877177,0.001424318,0.321492971,-1.165250247,228619_x_at,-0.155378241,3.234706542,-0.917908353,0.362516625,0.999925658
244876_at,---,---,0.115521416,2.077216555,3.345862167,0.001437356,0.322782573,-1.172386351,244876_at,0.057338663,2.077216555,1.401566654,0.166441242,0.999925658
213793_s_at,HOMER1,9456,-0.879844557,7.158821518,-3.344226483,0.001444476,0.322782573,-1.176256107,213793_s_at,-0.037620141,7.158821518,-0.120424959,0.904568031,0.999925658
214924_s_at,TRAK1,22906,0.373406163,3.655094825,3.340535409,0.001460666,0.323537253,-1.184984235,214924_s_at,0.063371466,3.655094825,0.512825639,0.610045824,0.999925658
203042_at,LAMP2,3920,0.56669155,6.654585955,3.339839117,0.00146374,0.323537253,-1.186630052,203042_at,0.167996063,6.654585955,0.827928968,0.411147728,0.999925658
244869_at,---,---,0.283315243,2.852535445,3.33567823,0.001482233,0.323537253,-1.196460625,244869_at,0.002778801,2.852535445,0.028251187,0.977560034,0.999925658
231223_at,CSMD1,64478,-0.651303258,5.053563665,-3.335620279,0.001482492,0.323537253,-1.196597486,231223_at,-0.166902719,5.053563665,-0.711548822,0.4796327,0.999925658
206084_at,PTPRR,5801,-0.387077534,2.766862055,-3.335272188,0.001484049,0.323537253,-1.197419536,206084_at,-0.131256626,2.766862055,-0.961905466,0.340141132,0.999925658
218869_at,MLYCD,23417,0.23256676,3.15510954,3.327489671,0.001519274,0.324636734,-1.21578463,218869_at,0.097966667,3.15510954,1.214530963,0.229529361,0.999925658
243904_at,STXBP5,134957,-0.725093027,4.525147329,-3.325525177,0.00152829,0.324636734,-1.220416167,243904_at,-0.024825022,4.525147329,-0.094442975,0.92508695,0.999925658
227565_at,KLHL5,51088,0.467876766,4.832691184,3.325434562,0.001528707,0.324636734,-1.220629762,227565_at,0.291697056,4.832691184,1.75101378,0.085298283,0.999925658
230287_at,SGSM1,129049,-0.664465329,4.188648371,-3.325206681,0.001529756,0.324636734,-1.221166901,230287_at,0.093966143,4.188648371,0.390224308,0.697818388,0.999925658
235068_at,ZDHHC21,340481,-0.552051233,4.072944264,-3.324911675,0.001531116,0.324636734,-1.221862224,235068_at,-0.110103243,4.072944264,-0.561458345,0.576675774,0.999925658
222891_s_at,BCL11A,53335,-0.533550953,3.064698404,-3.323474313,0.001537756,0.324636734,-1.225249503,222891_s_at,-0.105092977,3.064698404,-0.547609156,0.586088329,0.999925658
202764_at,STIM1,6786,-0.222564111,3.153103025,-3.319072826,0.001558259,0.324636734,-1.235616302,202764_at,-0.059052888,3.153103025,-0.754266355,0.453779712,0.999925658
242203_at,---,---,-0.208319692,2.851316924,-3.318284749,0.001561957,0.324636734,-1.237471544,242203_at,-0.087560737,2.851316924,-1.174097709,0.245215385,0.999925658
215143_at,DPY19L2P2,349152,-0.757535693,4.524451804,-3.317973842,0.001563418,0.324636734,-1.238203385,215143_at,-0.019275501,4.524451804,-0.072723437,0.9422796,0.999925658
240236_at,STXBP5L,9515,-0.915171021,3.263846505,-3.316563653,0.001570062,0.324636734,-1.241522279,240236_at,0.03602846,3.263846505,0.110483035,0.912412585,0.999925658
204009_s_at,KRAS,3845,-0.691248604,6.447755738,-3.314398271,0.001580316,0.324636734,-1.246616796,204009_s_at,0.020930998,6.447755738,0.084016628,0.93333622,0.999925658
226020_s_at,DAB1 /// OMA1,1600 /// 115209,0.378762343,4.203923649,3.313841903,0.001582961,0.324636734,-1.247925429,226020_s_at,0.337054964,4.203923649,2.558278136,0.013188237,0.999925658
224164_at,TPM3,7170,-0.700088582,4.747011356,-3.313347394,0.001585315,0.324636734,-1.249088451,224164_at,-0.077175793,4.747011356,-0.304705557,0.761695019,0.999925658
226826_at,LSM11,134353,-0.819864251,4.667396756,-3.311327642,0.001594965,0.324636734,-1.253837505,226826_at,0.166556642,4.667396756,0.566910602,0.572990335,0.999925658
219645_at,CASQ1,844,-0.228597069,2.908684333,-3.310433003,0.001599257,0.324636734,-1.255940492,219645_at,-0.097178005,2.908684333,-1.203636811,0.233681819,0.999925658
211563_s_at,URI1,8725,0.281432456,3.723276393,3.307753838,0.001612176,0.324636734,-1.262236137,211563_s_at,0.157522272,3.723276393,1.583141424,0.118896683,0.999925658
227084_at,DTNA,1837,0.621977822,8.75664702,3.307670765,0.001612578,0.324636734,-1.262431295,227084_at,0.324510651,8.75664702,1.468896308,0.147332918,0.999925658
222298_at,---,---,-0.18425354,2.560277589,-3.304610349,0.00162746,0.3250155,-1.269618777,222298_at,-0.068406488,2.560277589,-1.04244132,0.301587881,0.999925658
230680_at,SLITRK4,139065,-1.07040993,4.500150455,-3.304294167,0.001629005,0.3250155,-1.270361099,230680_at,-0.169881867,4.500150455,-0.440956033,0.660905066,0.999925658
205382_s_at,CFD,1675,0.200184904,2.730195536,3.299687128,0.001651671,0.325705384,-1.281172291,205382_s_at,0.053138762,2.730195536,0.732636856,0.466768098,0.999925658
229302_at,TMEM178A,130733,-0.79955976,7.247243407,-3.298803095,0.001656055,0.325705384,-1.283245731,229302_at,-0.107356539,7.247243407,-0.366236135,0.715538431,0.999925658
210381_s_at,CCKBR,887,-0.391615199,3.412419569,-3.29679754,0.00166604,0.325705384,-1.287948326,210381_s_at,0.024981333,3.412419569,0.176027201,0.860893557,0.999925658
230596_at,KALRN,8997,-0.883305683,5.078328333,-3.295733344,0.001671361,0.325705384,-1.290442901,230596_at,-0.118400228,5.078328333,-0.376003185,0.708303859,0.999925658
221731_x_at,VCAN,1462,0.507561553,8.157503098,3.295568833,0.001672185,0.325705384,-1.290828486,221731_x_at,0.032983923,8.157503098,0.183410479,0.855123787,0.999925658
201939_at,PLK2,10769,-1.205762468,5.094893256,-3.290457082,0.001697982,0.325705384,-1.302803418,201939_at,-0.151487518,5.094893256,-0.352396961,0.725834191,0.999925658
214436_at,FBXL2,25827,-0.472947858,5.665783524,-3.289678099,0.001701946,0.325705384,-1.304627249,214436_at,-0.188253527,5.665783524,-1.106182001,0.273273004,0.999925658
205635_at,KALRN,8997,-1.075445948,5.301306422,-3.289403359,0.001703346,0.325705384,-1.305270434,205635_at,-0.113149318,5.301306422,-0.295118072,0.768970978,0.999925658
205531_s_at,GLS2,27165,-0.504352564,4.090084727,-3.289025803,0.001705272,0.325705384,-1.306154259,205531_s_at,-0.042048555,4.090084727,-0.230207812,0.818750641,0.999925658
206118_at,STAT4,6775,-0.50779265,3.155883893,-3.285303272,0.00172437,0.325705384,-1.314864938,206118_at,-0.11833624,3.155883893,-0.661539017,0.510919742,0.999925658
229944_at,OPRK1,4986,-0.531400922,3.404668305,-3.284799911,0.001726968,0.325705384,-1.316042316,229944_at,-0.154924121,3.404668305,-0.803652571,0.424920929,0.999925658
244493_at,GPR22,2845,-0.356654643,2.489865345,-3.284242939,0.001729847,0.325705384,-1.317344959,244493_at,-0.184798413,2.489865345,-1.49250653,0.141055294,0.999925658
230006_s_at,SVIP,258010,-0.704897566,5.270819067,-3.283898594,0.00173163,0.325705384,-1.318150239,230006_s_at,0.095990006,5.270819067,0.377026831,0.70754718,0.999925658
242524_at,CBLN4,140689,-0.664111312,3.162046744,-3.283202528,0.001735237,0.325705384,-1.319777888,242524_at,-0.106487205,3.162046744,-0.447934551,0.65589043,0.999925658
235487_at,LOC105369779,105369779,0.192150922,2.686216958,3.280660972,0.001748471,0.325705384,-1.325719082,235487_at,0.082399221,2.686216958,1.175224708,0.244767955,0.999925658
223597_at,ITLN1,55600,-0.14598459,1.88069626,-3.280101843,0.001751395,0.325705384,-1.327025721,223597_at,-0.129531155,1.88069626,-2.645725521,0.010505142,0.999925658
235486_at,KIAA1549L,25758,-1.296044854,5.670449991,-3.279155455,0.001756355,0.325705384,-1.329237031,235486_at,-0.25197401,5.670449991,-0.534285742,0.59521201,0.999925658
219263_at,RNF128,79589,-0.350469384,3.196159791,-3.275131473,0.001777591,0.328281466,-1.338634838,219263_at,-0.042000738,3.196159791,-0.331967352,0.741125849,0.999925658
218831_s_at,FCGRT,2217,0.36206106,4.157130687,3.273114119,0.001788329,0.328905351,-1.343343502,218831_s_at,0.082999439,4.157130687,0.630290844,0.531011405,0.999925658
242397_at,---,---,0.371709102,2.306963822,3.270207132,0.001803909,0.329484973,-1.350125383,242397_at,0.131915829,2.306963822,0.98085512,0.33078986,0.999925658
235737_at,TSLP,85480,0.171275057,2.322002927,3.269777062,0.001806225,0.329484973,-1.351128393,235737_at,0.036362415,2.322002927,0.591072159,0.556797884,0.999925658
226912_at,ZDHHC23,254887,-0.526846201,3.095166084,-3.264930412,0.001832518,0.330615501,-1.362425926,226912_at,-0.011899611,3.095166084,-0.061772525,0.950959071,0.999925658
209987_s_at,ASCL1,429,0.411129093,3.26501028,3.263672976,0.001839398,0.330615501,-1.365355258,209987_s_at,0.230880386,3.26501028,1.58143583,0.119286194,0.999925658
200639_s_at,YWHAZ,7534,-0.411515891,9.992184462,-3.261259354,0.001852673,0.330615501,-1.370976026,200639_s_at,-0.023455785,9.992184462,-0.152403477,0.879404395,0.999925658
236896_at,ZIC1,7545,0.279641641,2.285771918,3.257459554,0.001873755,0.330615501,-1.379819492,236896_at,0.208408976,2.285771918,2.126832786,0.037754402,0.999925658
216323_x_at,TUBA3D,113457,-0.283167454,3.90132904,-3.256840393,0.001877211,0.330615501,-1.381259869,216323_x_at,-0.088354266,3.90132904,-0.829045804,0.410520703,0.999925658
226123_at,CHD7,55636,0.479893481,4.647736276,3.254586481,0.001889844,0.330615501,-1.386501752,226123_at,0.211351697,4.647736276,1.2255649,0.225378809,0.999925658
230010_at,SRRM4,84530,-0.501281424,4.557282291,-3.253135216,0.001898021,0.330615501,-1.389875702,230010_at,-0.062005949,4.557282291,-0.341880319,0.733692395,0.999925658
239669_at,---,---,0.188240272,2.038256187,3.250917709,0.00191058,0.330615501,-1.395029174,239669_at,0.100091694,2.038256187,1.484671622,0.14311467,0.999925658
233177_s_at,PNKD,25953,-0.762725153,3.839861644,-3.250875983,0.001910817,0.330615501,-1.395126122,233177_s_at,0.087206571,3.839861644,0.314213491,0.754500723,0.999925658
225728_at,SORBS2,8470,-0.885563267,6.550110176,-3.250411385,0.001913458,0.330615501,-1.396205551,225728_at,-0.170797225,6.550110176,-0.532393837,0.596512936,0.999925658
214945_at,FAM153A /// FAM153B /// FAM153C /// LOC100507387 /// LOC105377751,202134 /// 285596 /// 653316 /// 100507387 /// 105377751,-1.027627624,5.510751495,-3.249645704,0.001917819,0.330615501,-1.397984286,214945_at,-0.075615993,5.510751495,-0.202582112,0.840179675,0.999925658
230005_at,SVIP,258010,-0.608586083,3.430634884,-3.248548645,0.001924083,0.330615501,-1.400532369,230005_at,-0.210579196,3.430634884,-0.943775713,0.349249018,0.999925658
235147_at,---,---,-0.544025728,2.776390449,-3.247331291,0.001931056,0.330615501,-1.403359209,235147_at,0.016660753,2.776390449,0.087932602,0.930237011,0.999925658
227846_at,GPR176,11245,-0.458267747,4.24227074,-3.246290005,0.00193704,0.330615501,-1.405776658,227846_at,0.004115155,4.24227074,0.02468773,0.980389866,0.999925658
235501_at,---,---,-0.610371026,4.478655667,-3.24301096,0.001955998,0.330615501,-1.413386028,235501_at,-0.149296804,4.478655667,-0.661040326,0.511237156,0.999925658
219181_at,LIPG,9388,0.185884656,2.507753104,3.242217067,0.001960614,0.330615501,-1.415227598,219181_at,0.109254703,2.507753104,1.621217928,0.110464516,0.999925658
236166_at,LOC285147,285147,-0.82852934,4.982734713,-3.238543637,0.001982107,0.330615501,-1.423744962,236166_at,-0.067984976,4.982734713,-0.225350844,0.822508594,0.999925658
205360_at,PFDN4,5203,-0.157172958,2.370063251,-3.238014496,0.001985221,0.330615501,-1.424971337,205360_at,-0.081487307,2.370063251,-1.438109661,0.15584544,0.999925658
220146_at,TLR7,51284,0.272124766,2.534042969,3.236868647,0.00199198,0.330615501,-1.427626598,220146_at,0.144884788,2.534042969,1.478856027,0.144658532,0.999925658
221865_at,C9orf91,203197,-0.622323974,4.164044349,-3.235286927,0.002001347,0.330615501,-1.431290899,221865_at,-0.114399941,4.164044349,-0.516655951,0.607385872,0.999925658
202289_s_at,TACC2,10579,-0.436955286,4.464495607,-3.233592076,0.002011429,0.330615501,-1.435216005,202289_s_at,0.039600013,4.464495607,0.250933106,0.802763995,0.999925658
235758_at,PNMA6A,84968,-0.831812576,4.771546651,-3.230630058,0.002029164,0.330615501,-1.442072559,235758_at,0.052533142,4.771546651,0.169488074,0.866010034,0.999925658
225871_at,STEAP2,261729,-0.907841764,4.951001802,-3.230436684,0.002030327,0.330615501,-1.442520043,225871_at,-0.057083213,4.951001802,-0.171005056,0.864822564,0.999925658
